30.6586	4.69236	8.72302	
30.4589	5.20151	8.71663	
30.2616	5.71139	8.71348	
30.0835	6.22301	8.73352	
29.9052	6.73507	8.75358	
29.7268	7.24758	8.77366	
40.1538	-23.7745	6.30834	
40.0208	-23.277	6.37477	
39.8589	-22.7859	6.40437	
39.7054	-22.2924	6.44495	
39.545	-21.8002	6.47675	
39.3936	-21.3056	6.52028	
39.2612	-20.8065	6.58806	
39.1225	-20.3086	6.64794	
38.98	-19.8112	6.70324	
38.8392	-19.3133	6.76063	
38.704	-18.8139	6.82534	
38.5514	-18.3177	6.86812	
38.4051	-17.82	6.91903	
38.2548	-17.3228	6.96496	
38.1017	-16.8257	7.00755	
37.9463	-16.3288	7.04739	
37.7934	-15.8311	7.09051	
37.6351	-15.334	7.12696	
37.4743	-14.837	7.16054	
37.3242	-14.3378	7.20764	
37.1685	-13.8392	7.24782	
37.0393	-13.3357	7.32136	
36.8946	-12.8346	7.37575	
36.7213	-12.338	7.39428	
36.5728	-11.8369	7.44408	
36.4008	-11.3393	7.46477	
36.2354	-10.8402	7.49378	
36.0953	-10.3367	7.55449	
35.9284	-9.83713	7.58202	
35.7601	-9.33733	7.60796	
35.5736	-8.83975	7.61157	
35.3946	-8.3406	7.62462	
35.2202	-7.84033	7.64357	
35.0615	-7.33745	7.68217	
34.8854	-6.83655	7.6995	
34.701	-6.3363	7.70669	
34.5289	-5.83395	7.72931	
34.3563	-5.33124	7.75154	
34.1999	-4.8261	7.79382	
33.9936	-4.32663	7.77493	
33.827	-3.82186	7.80513	
33.6716	-3.31541	7.84922	
33.5124	-2.80906	7.88878	
33.3206	-2.30591	7.88854	
33.1116	-1.80405	7.86758	
32.9338	-1.29832	7.88502	
32.7839	-0.789331	7.93677	
32.612	-0.282199	7.96171	
32.4253	0.22395	7.96883	
32.2411	0.730836	7.97922	
32.0589	1.2384	7.99236	
31.8669	1.74558	7.9937	
31.6759	2.25338	7.99656	
31.4961	2.76262	8.01322	
31.3137	3.27211	8.02688	
31.1156	3.7809	8.0218	
30.944	4.29217	8.04901	
30.7648	4.80333	8.06725	
30.5559	5.31296	8.04981	
30.3954	5.82631	8.091	
30.2202	6.33912	8.11471	
30.0116	6.85039	8.09842	
29.8115	7.36275	8.09256	
29.6154	7.87589	8.09174	
29.437	8.39048	8.11252	
29.2313	8.90421	8.10064	
29.0258	9.41854	8.08937	
28.8663	9.93541	8.13336	
28.6875	10.4519	8.15441	
28.4913	10.9681	8.15485	
28.2754	11.4842	8.1321	
28.0899	12.002	8.14593	
27.8935	12.5199	8.14687	
27.645	13.037	8.08626	
27.0669	14.5961	8.10476	
39.8547	-23.8191	5.11864	
39.7025	-23.3237	5.16126	
39.5462	-22.8289	5.19879	
39.4143	-22.3284	5.2677	
39.2729	-21.8296	5.32466	
39.1021	-21.3371	5.3441	
38.9472	-20.8406	5.38402	
38.8016	-20.3419	5.43587	
38.6946	-19.8348	5.53716	
38.5866	-19.3278	5.63718	
38.4302	-18.8305	5.67573	
38.2791	-18.3319	5.72116	
38.1396	-17.8307	5.78141	
37.9927	-17.3306	5.83235	
37.8299	-16.8333	5.86335	
37.7004	-16.3293	5.93672	
37.5555	-15.828	5.99057	
37.405	-15.3274	6.03764	
37.2563	-14.8262	6.08705	
37.0982	-14.3264	6.12466	
36.9486	-13.8246	6.17327	
36.8033	-13.3219	6.22727	
36.6576	-12.8189	6.28112	
36.5036	-12.3171	6.32453	
36.3562	-11.8138	6.37634	
36.2098	-11.31	6.42954	
36.0621	-10.8062	6.4813	
35.901	-10.3042	6.51645	
35.746	-9.80079	6.55941	
35.5922	-9.29693	6.60395	
35.4278	-8.79428	6.63544	
35.2765	-8.28936	6.68346	
35.1208	-7.78475	6.72608	
34.9524	-7.28154	6.75312	
34.7898	-6.77713	6.78758	
34.6399	-6.27069	6.83781	
34.4883	-5.76415	6.88621	
34.331	-5.25802	6.92764	
34.1645	-4.75268	6.95784	
34.0096	-4.24553	7.00266	
33.8492	-3.73871	7.04076	
33.6845	-3.23202	7.07372	
33.5231	-2.72458	7.11083	
33.3609	-2.21685	7.14727	
33.1962	-1.70902	7.18073	
33.0313	-1.20082	7.21419	
32.8267	-0.696229	7.199	
32.6784	-0.185532	7.25321	
32.5085	0.323404	7.28102	
32.3077	0.829914	7.27125	
32.1062	1.33695	7.26095	
31.9222	1.84608	7.2722	
31.7384	2.35571	7.28395	
31.5644	2.86662	7.30786	
31.3762	3.37685	7.31458	
31.1911	3.88783	7.32549	
31.0377	4.40158	7.37491	
30.8896	4.91601	7.43097	
30.6225	5.4228	7.34302	
30.4423	5.93609	7.36068	
30.2699	6.45031	7.38799	
30.0973	6.96493	7.41518	
29.9245	7.47995	7.44224	
29.7086	7.99313	7.41768	
29.4637	8.50551	7.3585	
29.2555	9.02044	7.34382	
29.1274	9.53954	7.4256	
28.9366	10.0562	7.43223	
28.7407	10.5732	7.43291	
28.5372	11.0904	7.42485	
28.3912	11.6101	7.4858	
28.2433	12.1301	7.54447	
28.0161	12.6481	7.50872	
27.8087	13.1673	7.49689	
27.6124	13.6873	7.49853	
27.4219	14.208	7.50735	
27.2172	14.729	7.49953	
27.0314	15.2508	7.51431	
26.865	15.7734	7.55247	
26.7006	16.2963	7.59307	
26.4764	16.8192	7.56301	
26.252	17.3428	7.53306	
26.053	17.8671	7.53346	
25.8965	18.3918	7.58421	
25.6987	18.9171	7.58642	
25.4859	19.443	7.5712	
25.3463	19.9688	7.64239	
25.1378	20.4957	7.63267	
24.9379	21.023	7.63344	
24.689	21.5518	7.57686	
24.4183	22.0819	7.49518	
24.194	22.6118	7.46824	
23.9925	23.1418	7.46827	
23.8087	23.6718	7.48912	
23.6309	24.2021	7.51723	
-134.116	93.3548	-147.668	
39.8462	-23.7957	4.29673	
39.712	-23.2948	4.36298	
39.5577	-22.7982	4.40343	
39.4031	-22.3013	4.44357	
39.2439	-21.8051	4.47813	
39.0831	-21.3088	4.51071	
38.9341	-20.8097	4.55851	
38.7843	-20.3104	4.60551	
38.6209	-19.8136	4.63527	
38.4432	-19.3194	4.6469	
38.2912	-18.8195	4.69155	
38.1602	-18.315	4.76315	
38.0005	-17.816	4.7983	
37.8488	-17.3151	4.84373	
37.7073	-16.8119	4.90236	
37.5533	-16.3108	4.94518	
37.3979	-15.8096	4.98632	
37.2382	-15.3089	5.02227	
37.0655	-14.8101	5.04191	
36.882	-14.3128	5.04797	
36.7269	-13.81	5.09034	
36.5779	-13.3059	5.14041	
36.4449	-12.7987	5.21083	
36.2785	-12.2969	5.23929	
36.1193	-11.7935	5.27701	
35.9672	-11.2886	5.32382	
35.8288	-10.7812	5.38794	
35.6906	-10.2736	5.4524	
35.5447	-9.76687	5.50729	
35.3901	-9.26114	5.55153	
35.2407	-8.75435	5.6023	
35.0918	-8.24717	5.65391	
34.9408	-7.73998	5.70306	
34.7812	-7.23366	5.74159	
34.623	-6.72679	5.78204	
34.47	-6.2189	5.82907	
34.3178	-5.71058	5.87729	
34.1707	-5.2013	5.93193	
34.012	-4.69316	5.97236	
33.8574	-4.18417	6.01805	
33.6987	-3.67533	6.05876	
33.5388	-3.16628	6.0982	
33.3801	-2.65674	6.13922	
33.2232	-2.14666	6.18264	
33.0636	-1.63652	6.22285	
32.9036	-1.12606	6.26284	
32.7416	-0.615456	6.30039	
32.5792	-0.104516	6.33772	
32.4175	0.406856	6.37604	
32.2556	0.918569	6.41424	
32.0905	1.43037	6.44875	
31.9248	1.94249	6.48261	
31.7592	2.45501	6.51682	
31.5955	2.96807	6.5536	
31.4284	3.48123	6.58628	
31.2559	3.99439	6.61266	
31.0976	4.50898	6.65639	
30.9397	5.02393	6.70081	
30.7517	5.53725	6.7089	
30.5846	6.05238	6.74253	
30.4176	6.56791	6.77637	
30.2446	7.08347	6.80314	
30.0742	7.5996	6.83334	
29.8728	8.11452	6.82619	
29.6641	8.62966	6.81051	
29.4713	9.14615	6.81426	
29.3283	9.66534	6.8783	
29.0859	10.1807	6.82277	
28.8938	10.6988	6.82811	
28.738	11.2187	6.87726	
28.5413	11.7376	6.87749	
28.3405	12.2569	6.873	
28.175	12.7777	6.91106	
27.9682	13.2979	6.89991	
27.7901	13.8193	6.92331	
27.6011	14.3409	6.93388	
27.411	14.8631	6.94343	
27.1897	15.3853	6.91595	
27.0136	15.9086	6.9426	
26.8214	16.4323	6.95031	
26.6121	16.9563	6.93792	
26.4329	17.4811	6.9615	
26.2578	18.0063	6.99012	
26.0684	18.5319	7.00209	
25.8428	19.0583	6.97141	
25.617	19.5853	6.94089	
25.4313	20.1126	6.95792	
25.2918	20.6397	7.02954	
25.0794	21.1683	7.01558	
24.852	21.6977	6.98412	
24.6142	22.2281	6.94085	
24.4403	22.7576	6.97288	
24.2468	23.2881	6.98205	
24.0438	23.8193	6.98043	
23.8273	24.3516	6.96319	
23.6234	24.8841	6.96095	
23.3984	25.4179	6.93433	
23.2206	25.9505	6.96312	
23.0751	26.4821	7.02976	
22.8304	27.0185	6.98101	
22.6476	27.5526	7.00447	
22.4378	28.0886	6.99696	
22.2038	28.6265	6.96153	
21.9035	29.1689	6.84957	
21.7046	29.7064	6.85553	
21.6067	30.238	6.97847	
21.4061	30.7763	6.98287	
21.1753	31.3172	6.95263	
20.9354	31.8595	6.91209	
-141.044	106.051	-151.659	
39.7948	-23.7822	3.41505	
39.6541	-23.2812	3.4733	
39.5128	-22.78	3.53105	
39.3687	-22.2793	3.58517	
39.2249	-21.7781	3.63992	
39.0814	-21.2767	3.69513	
38.9362	-20.7753	3.74828	
38.7926	-20.2733	3.80361	
38.6478	-19.7712	3.85745	
38.4879	-19.272	3.89224	
38.3344	-18.7711	3.93532	
38.187	-18.2687	3.98623	
38.0328	-17.7673	4.02876	
37.8823	-17.2648	4.07608	
37.7183	-16.7646	4.10631	
37.5638	-16.2622	4.14887	
37.4135	-15.7587	4.19692	
37.2641	-15.2547	4.24626	
37.0971	-14.7536	4.27336	
36.9329	-14.2516	4.30413	
36.7806	-13.7471	4.35025	
36.6386	-13.2405	4.40959	
36.4751	-12.7373	4.4418	
36.3119	-12.2336	4.47455	
36.1551	-11.7285	4.51568	
35.998	-11.2231	4.55638	
35.8439	-10.7169	4.60115	
35.6859	-10.2109	4.64116	
35.5338	-9.70374	4.68872	
35.3683	-9.19822	4.71959	
35.1832	-8.69513	4.72608	
35.025	-8.18773	4.76642	
34.8699	-7.67953	4.81085	
34.7148	-7.171	4.85549	
34.5475	-6.66376	4.88502	
34.3648	-6.15814	4.89548	
34.2018	-5.64951	4.93071	
34.0503	-5.13906	4.98043	
33.902	-4.62792	5.03425	
33.7047	-4.12231	5.02745	
33.5522	-3.61093	5.07635	
33.4102	-3.09804	5.13854	
33.2419	-2.58782	5.16812	
33.09	-2.07541	5.21832	
32.9344	-1.56308	5.26402	
32.778	-1.05051	5.30893	
32.622	-0.537566	5.35437	
32.465	-0.0243769	5.39888	
32.3065	0.488999	5.44158	
32.1475	1.00267	5.48381	
31.9901	1.51685	5.52831	
31.8306	2.03117	5.57025	
31.6683	2.54561	5.60895	
31.505	3.06034	5.64662	
31.3477	3.57589	5.69165	
31.1833	4.09126	5.72832	
31.0175	4.6069	5.76342	
30.8526	5.12298	5.7997	
30.6838	5.63919	5.8315	
30.5264	6.1565	5.87735	
30.3649	6.6739	5.91829	
30.1873	7.19074	5.93992	
30.0036	7.7077	5.95429	
29.8508	8.22671	6.00625	
29.6797	8.74515	6.03633	
29.5062	9.26388	6.06367	
29.3368	9.7832	6.09612	
29.1766	10.3033	6.13984	
29.0131	10.8236	6.17979	
28.8448	11.3441	6.21397	
28.668	11.8647	6.23822	
28.4926	12.3858	6.26435	
28.3152	12.9073	6.28823	
28.1383	13.4292	6.31302	
27.9547	13.9514	6.32985	
27.7625	14.4739	6.3366	
27.5775	14.9971	6.35219	
27.4069	15.5209	6.38529	
27.2458	16.0452	6.42982	
27.0488	16.5695	6.43175	
26.8473	17.0944	6.42847	
26.6288	17.6199	6.40531	
26.4708	18.1459	6.45433	
26.2878	18.6723	6.47386	
26.0796	19.1994	6.46366	
25.8547	19.7272	6.43381	
25.7519	20.2542	6.54897	
25.4999	20.7835	6.48764	
25.3342	21.312	6.52869	
25.1884	21.8406	6.59342	
24.9618	22.3712	6.56291	
24.7744	22.9015	6.57883	
24.5286	23.434	6.52636	
24.2565	23.968	6.44331	
24.0768	24.4999	6.4692	
23.9052	25.0319	6.50471	
23.6964	25.5657	6.4969	
23.5014	26.0996	6.5054	
23.2762	26.6353	6.47889	
23.0618	27.1712	6.46526	
22.8687	27.7067	6.47682	
22.6424	28.2443	6.44987	
22.4286	28.782	6.43775	
22.1923	29.3216	6.39981	
22.0243	29.8578	6.44141	
21.9476	30.3886	6.58927	
21.7215	30.929	6.56382	
21.4317	31.4745	6.46491	
21.1953	32.0173	6.42828	
20.9578	32.5608	6.39055	
20.7987	33.0991	6.44383	
20.5941	33.6413	6.44465	
20.3451	34.1876	6.39471	
20.0817	34.736	6.32845	
19.8732	35.2804	6.32562	
19.7289	35.8197	6.39694	
19.4941	36.3675	6.36442	
19.1994	36.9218	6.26358	
18.9925	37.4685	6.26381	
18.7846	38.0158	6.26309	
18.5384	38.5677	6.21888	
18.28	39.1216	6.16107	
18.0224	39.6762	6.10455	
17.619	40.7753	6.11981	
17.4375	41.3233	6.15075	
39.6727	-23.7849	2.43662	
39.533	-23.2819	2.49684	
39.3931	-22.7787	2.55701	
39.2531	-22.2752	2.61706	
39.1126	-21.7716	2.6766	
38.971	-21.268	2.73484	
38.8294	-20.7641	2.79317	
38.6883	-20.2598	2.85225	
38.5466	-19.7554	2.9108	
38.4041	-19.2509	2.96833	
38.2616	-18.7461	3.02597	
38.1186	-18.2412	3.08317	
37.9746	-17.7361	3.13916	
37.8298	-17.231	3.19422	
37.6867	-16.7252	3.2517	
37.5412	-16.2196	3.30616	
37.3957	-15.7138	3.36074	
37.2522	-15.2073	3.41802	
37.1095	-14.7003	3.47641	
36.9618	-14.194	3.52857	
36.8142	-13.6874	3.58105	
36.6662	-13.1805	3.63302	
36.5169	-12.6736	3.68362	
36.3625	-12.1672	3.72779	
36.2069	-11.6606	3.77069	
36.0631	-11.1518	3.82863	
35.9232	-10.6422	3.89158	
35.7704	-10.1343	3.93835	
35.6101	-9.62718	3.97578	
35.4336	-9.12208	3.9931	
35.2513	-8.61738	4.00314	
35.098	-8.10805	4.05009	
34.9556	-7.59692	4.11069	
34.7957	-7.08788	4.14959	
34.6257	-6.57984	4.17588	
34.4482	-6.07235	4.19298	
34.2932	-5.56154	4.23849	
34.1437	-5.04972	4.29095	
33.9878	-4.53836	4.33565	
33.8279	-4.02716	4.37538	
33.6385	-3.51901	4.3786	
33.4872	-3.00604	4.42949	
33.3121	-2.49537	4.45094	
33.137	-1.98427	4.47253	
32.9933	-1.46944	4.53328	
32.8288	-0.956467	4.56839	
32.6607	-0.443463	4.59927	
32.5279	0.0733254	4.67399	
32.3752	0.588458	4.72417	
32.2026	1.1021	4.74985	
32.0043	1.61393	4.74417	
31.8469	2.12978	4.78899	
31.6738	2.64468	4.81473	
31.494	3.15948	4.83236	
31.3291	3.67588	4.86859	
31.1383	4.19076	4.87314	
30.9568	4.70681	4.88938	
30.7837	5.2239	4.91611	
30.6451	5.74365	4.9852	
30.5385	6.26561	5.09351	
30.3535	6.78297	5.10605	
30.1531	7.29995	5.10015	
29.9763	7.81876	5.12323	
29.8046	8.33828	5.15266	
29.6361	8.85836	5.18622	
29.4747	9.37914	5.22855	
29.3123	9.90024	5.2699	
29.1451	10.4215	5.3055	
28.9837	10.9434	5.34833	
28.8129	11.4653	5.37993	
28.6226	11.9869	5.3882	
28.461	12.5099	5.43133	
28.2866	13.033	5.45913	
28.1179	13.5565	5.49405	
27.9481	14.0805	5.52776	
27.7933	14.6051	5.57974	
27.6097	15.1295	5.59722	
27.4126	15.6543	5.59867	
27.2233	16.1797	5.60982	
27.0773	16.7059	5.67304	
26.9086	17.2322	5.70911	
26.7117	17.7589	5.7118	
26.5539	18.2861	5.76123	
26.3749	18.8137	5.78562	
26.1988	19.3417	5.81375	
26.0339	19.87	5.85524	
25.8812	20.3985	5.9115	
25.6538	20.9285	5.87913	
25.4495	21.4587	5.87453	
25.3047	21.9882	5.94076	
25.1014	22.5194	5.93769	
24.9295	23.0504	5.97214	
24.7507	23.5819	5.99847	
24.571	24.1139	6.02408	
24.3793	24.6467	6.03562	
24.1663	25.1808	6.0224	
23.9989	25.7137	6.06308	
23.8203	26.2475	6.09077	
23.4923	26.7884	5.94332	
23.2966	27.3242	5.95144	
23.1314	27.859	5.99556	
23.0164	28.3915	6.09858	
22.8044	28.9295	6.08827	
22.586	29.4684	6.07078	
22.381	30.0072	6.06919	
22.1346	30.5492	6.01964	
21.9251	31.0895	6.01341	
21.7641	31.627	6.06378	
21.5617	32.1678	6.06615	
21.3266	32.7116	6.03097	
21.1139	33.2544	6.02198	
20.8679	33.8005	5.97474	
20.6247	34.3471	5.93109	
20.4051	34.8925	5.91498	
20.1834	35.4386	5.89687	
20.0633	35.9762	5.99607	
19.8841	36.5194	6.02723	
19.624	37.0708	5.96555	
19.339	37.6255	5.87564	
19.0943	38.1771	5.83243	
18.8588	38.7284	5.80012	
18.6321	39.2796	5.7782	
18.4139	39.8305	5.76635	
18.2136	40.38	5.7752	
18.0416	40.9268	5.81663	
17.8668	41.4742	5.8551	
17.6092	42.032	5.79922	
17.3377	42.5923	5.72802	
17.0996	43.1493	5.69511	
16.8775	43.705	5.68069	
16.6825	44.2577	5.6974	
16.4237	44.8195	5.6419	
16.1677	45.3816	5.59004	
15.9687	45.9368	5.60293	
15.7553	46.4944	5.59984	
15.4947	47.0594	5.54378	
15.1256	47.6409	5.3656	
39.5492	-23.7879	1.45095	
39.4164	-23.2815	1.52086	
39.2805	-22.7756	1.58676	
39.1423	-22.2699	1.64968	
39.0026	-21.7644	1.71082	
38.8635	-21.2585	1.77291	
38.7248	-20.7522	1.83567	
38.5856	-20.2458	1.89783	
38.4461	-19.7392	1.95962	
38.3064	-19.2324	2.02143	
38.1659	-18.7255	2.08221	
38.0264	-18.2182	2.14448	
37.8861	-17.7107	2.20574	
37.743	-17.2036	2.26359	
37.6014	-16.6958	2.32351	
37.4594	-16.1879	2.38291	
37.3165	-15.6799	2.44136	
37.1735	-15.1717	2.49987	
37.0304	-14.6632	2.55824	
36.8826	-14.1552	2.61085	
36.74	-13.6461	2.67017	
36.6	-13.1362	2.73293	
36.4566	-12.6267	2.79146	
36.3151	-12.1166	2.85252	
36.1726	-11.6064	2.91244	
36.0188	-11.0977	2.95812	
35.8626	-10.589	3.00092	
35.7172	-10.0784	3.05757	
35.5749	-9.56704	3.11825	
35.4355	-9.05497	3.18277	
35.272	-8.54614	3.21682	
35.1175	-8.03565	3.26256	
34.966	-7.52442	3.31213	
34.8249	-7.01146	3.37502	
34.6646	-6.50082	3.4137	
34.5061	-5.98956	3.45494	
34.3719	-5.47487	3.52686	
34.2265	-4.96136	3.58477	
34.0475	-4.45165	3.60072	
33.878	-3.94034	3.6288	
33.7295	-3.4262	3.68339	
33.6197	-2.90741	3.78633	
33.494	-2.3903	3.8695	
33.3028	-1.88003	3.87109	
33.1275	-1.36756	3.89277	
32.9855	-0.851301	3.95595	
32.8108	-0.337989	3.97873	
